,0,10
156691,親勝り,オヤマサリ
156704,親譲り,オヤユズリ
156758,泳ぎ込み,オヨギコミ
157324,及び腰,オヨビゴシ
157520,オラトリオ,オラトリオ
157522,オレトリー,オラトリー
157524,オラドール,オラドール
157527,オラブリス,オラブリス
157711,織上り,オリアガリ
157887,織り合わせ,オリアワセ
157962,降り遅れ,オリオクレ
157986,オリオールズ,オリオール
157989,折返し,オリカエシ
158417,折鞄,オリカバン
158423,オリガヌム,オリガヌム
158695,オリゴマー,オリゴマー
158715,オリザニン,オリザニン
158746,オリヂナル,オリジナル
158749,折帖,オリジョウ
158843,オリゾンテ,オリゾンテ
158885,折畳み,オリタタミ
159148,折り帖,オリチョウ
159152,オリックス,オリックス
159410,オリヴァケア,オリバケア
159420,オリパビン,オリパビン
159422,折邪,オリヒズミ
159482,オリフィス,オリフィス
159772,屈曲,オリマワシ
159830,オリョール,オリョール
160146,オルガナー,オルガナー
160150,オルガヌム,オルガヌム
160151,オルガネラ,オルガネラ
160153,オルガノン,オルガノン
160170,オルゴール,オルゴール
160178,オルセイン,オルセイン
160180,オルセノン,オルセノン
160222,オルディネ,オルディネ
160242,オルトラン,オルトラン
160250,オルドビス,オルドビス
160254,オルニチル,オルニチル
160255,オルニチン,オルニチン
160453,折れ鞄,オレカバン
160456,オレキシン,オレキシン
160603,オレフェン,オレフィン
160630,折れ曲がり,オレマガリ
160767,愚か事,オロカゴト
160811,愚か者,オロカモノ
160837,下ろし和え,オロシアエ
160839,下ろし芋,オロシイモ
160843,卸売り,オロシウリ
160848,卸金,オロシガネ
160853,卸先,オロシサキ
160856,下ろし汁,オロシジル
160866,下ろし蕎麦,オロシソバ
160871,下ろし立て,オロシタテ
160872,卸店,オロシテン
160919,卸元,オロシモト
161302,おわら節,オワラブシ
161317,終わり掛け,オワリカケ
161351,終わり頃,オワリゴロ
161527,オンエアー,オンエアー
161544,恩返し,オンガエシ
161560,温灸,オンキュウ
161565,音響,オンキョウ
161569,音曲,オンギョク
161600,オンコビン,オンコビン
161607,オンゴンキ,オンゴンキ
161611,オンザビリ,オンザビリ
161627,音釈,オンシャク
161631,温習,オンシュウ
161634,温床,オンショウ
161638,音色,オンショク
161646,温石,オンジャク
161649,温柔,オンジュウ
161652,温順,オンジュン
161658,音場,オンジョウ
161673,オンセット,オンセット
161690,御曹子,オンゾウシ
161702,オンターデ,オンターデ
161707,オンダトラ,オンダトラ
161712,オンダータ,オンダータ
161723,音注,オンチュウ
161726,音調,オンチョウ
161774,女岩,オンナイワ
161776,女受け,オンナウケ
161777,女歌,オンナウタ
161778,女運,オンナウン
161783,女帯,オンナオビ
161784,女親,オンナオヤ
161788,女買い,オンナガイ
161789,女顔,オンナガオ
161790,女楽,オンナガク
161792,女笠,オンナガサ
161795,女方,オンナガタ
161797,女側,オンナガワ
161802,女癖,オンナグセ
161803,女靴,オンナグツ
161804,女組,オンナグミ
161815,女坂,オンナザカ
161821,女島,オンナジマ
161826,女責め,オンナゼメ
161835,女俠,オンナダテ
161838,女爪,オンナヅメ
161839,女連れ,オンナヅレ
161842,女慣れ,オンナナレ
161843,女脳,オンナノウ
161849,女の子,オンナノコ
161852,女腹,オンナバラ
161854,女文,オンナブミ
161855,女風呂,オンナブロ
161857,女偏,オンナヘン
161858,女部屋,オンナベヤ
161864,女御子,オンナミコ
161865,女宮,オンナミヤ
161867,女面,オンナメン
161869,女持ち,オンナモチ
161872,女物,オンナモノ
161873,女役,オンナヤク
161910,音表,オンピョウ
161920,負んぶ紐,オンブヒモ
161945,音脈,オンミャク
161948,温麺,オンミョン
161979,音量,オンリョウ
161995,オンワード,オンワード
162016,OR,オーアール
162050,OH,オーエイチ
162140,オーガズム,オーガズム
162161,オーキシン,オーキシン
162162,オーキッド,オーキッド
162260,ocean,オーシャン
162341,OZ,オーゼット
162377,オーダリー,オーダリー
162392,OT,オーティー
162403,audio,オーディオ
162429,オーデルヴ,オーデルブ
162453,オートバイ,オートバイ
162483,オードーブル,オードブル
162500,オーニング,オーニング
162573,OPAC,オーパック
162577,オービタル,オービタル
162578,オービター,オービター
162582,オービット,オービット
162606,オーファン,オーファン
162630,オープナー,オープナー
162641,オープンド,オープンド
162644,オーベピン,オーベピン
162681,オーラミン,オーラミン
162725,オールソー,オールソー
162727,オールダー,オールダー
162740,オールペン,オールペン
163248,買い集め,カイアツメ
163297,貝合わせ,カイアワセ
163298,貝鮑,カイアワビ
163315,買い急ぎ,カイイソギ
163480,飼い兎,カイウサギ
163914,開脚,カイキャク
163918,階級,カイキュウ
163932,開胸,カイキョウ
163933,開局,カイキョク
163968,諧謔,カイギャク
163973,開業,カイギョウ
163981,買い玉,カイギョク
164211,買い薬,カイグスリ
164238,買い気配,カイケハイ
164350,買い言葉,カイコトバ
164458,飼殺し,カイゴロシ
164497,買い支え,カイササエ
164568,貝鎬,カイシノギ
164569,買い芝居,カイシバイ
164660,解釈,カイシャク
164676,開就,カイシュウ
164685,買春,カイシュン
164710,解消,カイショウ
164719,開殖,カイショク
164767,海獣,カイジュウ
164768,開塾,カイジュク
164789,階乗,カイジョウ
165507,貝頼み,カイダノミ
165532,海中,カイチュウ
165553,階長,カイチョウ
165556,戒飭,カイチョク
165654,飼い潰し,カイツブシ
165669,カイツブリ,カイツブリ
165778,買い疲れ,カイヅカレ
166110,買い直し,カイナオシ
166131,腕付き,カイナツキ
166236,垣入,カイニュウ
166284,カイネチン,カイネチン
166285,買い狙い,カイネライ
166333,カイノール,カイノール
166365,貝柱,カイバシラ
166448,開表,カイヒョウ
166454,買控え,カイビカエ
166456,開闢,カイビャク
166457,怪猫,カイビョウ
166795,買回り,カイマワリ
166801,戒名,カイミョウ
166855,掻餅,カイモチイ
166899,買戻,カイモドシ
167138,開立,カイリュウ
167147,飼料,カイリョウ
167148,灰緑,カイリョク
167218,界渡り,カイワタリ
167229,貝割菜,カイワレナ
167440,カウターラ,カウターラ
167456,カーボーイ,カウボーイ
167465,カウリング,カウリング
167476,Council,カウンシル
167480,カウンセル,カウンセル
167483,カウンター,カウンター
167606,返し歌,カエシウタ
167608,返し馬,カエシウマ
167610,返し口,カエシグチ
167614,返し留め,カエシドメ
167617,返し縫い,カエシヌイ
167641,返し技,カエシワザ
167905,返討ち,カエリウチ
167906,返り襟,カエリエリ
167937,帰り掛け,カエリガケ
167940,帰り際,カエリギワ
167962,返事,カエリゴト
167984,返咲き,カエリザキ
168080,還立,カエリダチ
168168,反角,カエリヅノ
168170,返点,カエリテン
168176,帰り船,カエリブネ
168186,皈り道,カエリミチ
168842,蛙足,カエルアシ
168843,蛙石,カエルイシ
168845,蛙色,カエルイロ
168847,蛙魚,カエルウオ
168863,蛙飛び,カエルトビ
168868,蟇股,カエルマタ
168870,カエロプス,カエロプス
168905,顔合わせ,カオアワセ
168919,顔映り,カオウツリ
168928,顔隠し,カオカクシ
168932,顔貌,カオカタチ
168951,顔騒ぎ,カオサワギ
168963,顔揃い,カオゾロイ
168978,顔力,カオヂカラ
168983,顔繋ぎ,カオツナギ
168984,顔潰し,カオツブシ
168987,顔使い,カオヅカイ
168989,顔作り,カオヅクリ
168993,顔馴染み,カオナジミ
169083,香り入り,カオリイリ
169088,香盬,カオリシオ
169116,香りつけ,カオリヅケ
169117,香り飛び,カオリトビ
169120,香り蒸し,カオリムシ
169277,抱え撃ち,カカエウチ
169315,抱え帯,カカエオビ
169456,抱え咲き,カカエザキ
169489,抱主,カカエヌシ
169530,抱者,カカエモノ
169921,踵側,カカトガワ
169925,踵留め,カカトドメ
169944,掛り合い,カカリアイ
169967,係員,カカリイン
169969,係り受け,カカリウケ
169971,掛官,カカリカン
169972,係り型,カカリガタ
169977,係り先,カカリサキ
169979,掛かり凧,カカリダコ
170014,係名,カカリメイ
170015,係り元,カカリモト
170890,鏡池,カガミイケ
170893,鏡板,カガミイタ
170894,鏡岩,カガミイワ
170973,鏡越し,カガミゴシ
170988,鏡箱,カガミバコ
170989,鏡張り,カガミバリ
170997,鏡餠,カガミモチ
171001,鏡枠,カガミワク
171003,鏡割り,カガミワリ
171457,縢り糸,カガリイト
171458,かがり縫い,カガリヌイ
171907,掻き集め,カキアツメ
172024,牡蠣油,カキアブラ
172277,掻き合わせ,カキアワセ
172619,書き写し,カキウツシ
172852,書き起こし,カキオコシ
173028,書き落とし,カキオトシ
173167,書下ろし,カキオロシ
174222,書き言葉,カキコトバ
174538,掻き壊し,カキコワシ
174565,欠き氷,カキゴオリ
174567,書き心地,カキゴコチ
174571,牡蠣御飯,カキゴハン
174857,柿占地,カキシメジ
174948,書き順,カキジュン
175495,掻き卵,カキタマゴ
175740,書き違い,カキチガイ
176037,燕子花,カキツバタ
176111,牡蠣作り,カキヅクリ
176435,垣通,カキドオシ
176443,書き直し,カキナオシ
176711,書きなぞり,カキナゾリ
177203,書き残し,カキノコシ
177393,柿畑,カキバタケ
177398,書き広げ,カキヒロゲ
177832,掻き回し,カキマワシ
178218,垣巡り,カキメグリ
178230,書き戻し,カキモドシ
178711,鉤葛,カギカズラ
178719,鍵代わり,カギガワリ
178720,嗅ぎ薬,カギグスリ
178723,鍵言葉,カギコトバ
178737,鉤真田,カギサナダ
179093,鍵袋,カギブクロ
179708,カクアミン,カクアミン
179813,角換わり,カクガワリ
179819,各級,カクキュウ
179821,各橋,カクキョウ
179824,各極,カクキョク
179834,角行,カクギョウ
179919,隠し味,カクシアジ
179920,隠し穴,カクシアナ
179935,隠し腕,カクシウデ
179950,隠し海老,カクシエビ
179964,隠し金,カクシガネ
179969,隠し釘,カクシクギ
179970,隠し剣,カクシケン
179972,隠し芸,カクシゲイ
180006,隠事,カクシゴト
180072,隠し題,カクシダイ
180075,隠し立て,カクシダテ
180078,隠し球,カクシダマ
180084,隱し妻,カクシヅマ
180085,隠樋,カクシトイ
180094,隠し録り,カクシドリ
180135,隠し縫い,カクシヌイ
180137,隠し螺子,カクシネジ
180138,隠しねた,カクシネタ
180155,隠し発条,カクシバネ
180157,隠し部屋,カクシベヤ
180158,隠し彫り,カクシボリ
180160,隠し道,カクシミチ
180241,隠し門,カクシモン
180257,隔週,カクシュウ
180258,拡縮,カクシュク
180260,核出,カクシュツ
180281,隔障,カクショウ
180286,革職,カクショク
180291,隠し技,カクシワザ
180313,拡充,カクジュウ
180314,角術,カクジュツ
180325,閣上,カクジョウ
180327,却濁,カクジョク
180560,角柱,カクチュウ
180568,殻頂,カクチョウ
180572,核作り,カクヅクリ
180631,攪乳,カクニュウ
180676,角柱,カクバシラ
180743,角氷,カクヒョウ
180901,幽事,カクリゴト
180914,閣僚,カクリョウ
180915,核力,カクリョク
180946,隠れ穴,カクレアナ
180966,隠れ鬼,カクレオニ
180970,隠れ笠,カクレガサ
180974,隠れ食い,カクレグイ
181023,隠れ里,カクレザト
181050,隠れ島,カクレジマ
181165,隠れ部屋,カクレベヤ
181175,隠れ蓑,カクレミノ
181177,隠門,カクレモン
181179,隠れ宿,カクレヤド
181379,神楽歌,カグラウタ
181387,神楽殿,カグラデン
181389,神楽姫,カグラヒメ
181637,駆け上がり,カケアガリ
181984,掛け合わせ,カケアワセ
182678,駈けっくら,カケクラベ
182696,掛詞,カケコトバ
182944,掛け心地,カケゴコチ
183029,掛け魚,カケザカナ
183043,掛燭,カケジョク
183264,掛倒れ,カケダオレ
183407,掛け違い,カケチガイ
183750,懸造り,カケヅクリ
183815,掛け直し,カケナオシ
183831,掛け流し,カケナガシ
184348,掛け外し,カケハズシ
184709,懸仏,カケボトケ
184760,駆け廻り,カケマワリ
185041,掛蓆,カケムシロ
185735,欠片塵,カケラゴミ
186200,掛渡し,カケワタシ
186283,影送り,カゲオクリ
186328,かげ鏨,カゲタガネ
